GLAccountKey, FileImportLogKey, ImportDateTime, GLACCOUNT, COMPANYCODE, CHARTOFACCOUNTS, GLACCOUNTGROUP, CORPORATEGROUPACCOUNT, ACCOUNTISBLOCKEDFORPOSTING, ACCOUNTISBLOCKEDFORPLANNING, ACCOUNTISBLOCKEDFORCREATION, ISBALANCESHEETACCOUNT, ACCOUNTISMARKEDFORDELETION, PARTNERCOMPANY, FUNCTIONALAREA, CREATIONDATE, SAMPLEGLACCOUNT, ISPROFITLOSSACCOUNT, CREATEDBYUSER, PROFITLOSSACCOUNTTYPE, RECONCILIATIONACCOUNTTYPE, LINEITEMDISPLAYISENABLED, ISOPENITEMMANAGED, ALTERNATIVEGLACCOUNT, ACCTGDOCITMDISPLAYSEQUENCERULE, GLACCOUNTEXTERNAL, COUNTRYCHARTOFACCOUNTS, AUTHORIZATIONGROUP, TAXCATEGORY, ISAUTOMATICALLYPOSTED
354791526,38577,2026-03-26 20:35:33.143,0002011553,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011553   ",NULL,NULL,"* ",NULL
354791527,38577,2026-03-26 20:35:33.143,0002010322,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010322   ",NULL,NULL,"* ",NULL
354791528,38577,2026-03-26 20:35:33.143,0003300002,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3300002   ",NULL,NULL,"* ",NULL
354791529,38577,2026-03-26 20:35:33.143,0002610034,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610034   ",NULL,NULL,"* ",NULL
354791530,38577,2026-03-26 20:35:33.143,0002112209,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112209   ",NULL,NULL,"* ",NULL
354791531,38577,2026-03-26 20:35:33.143,0001710002,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710002   ",NULL,NULL,"* ",NULL
354791532,38577,2026-03-26 20:35:33.143,0002011554,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011554   ",NULL,NULL,"* ",NULL
354791533,38577,2026-03-26 20:35:33.143,0002013002,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013002   ",NULL,NULL,"* ",NULL
354791534,38577,2026-03-26 20:35:33.143,0001301614,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301614   ",NULL,NULL,"* ",NULL
354791535,38577,2026-03-26 20:35:33.143,0002112210,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112210   ",NULL,NULL,"* ",NULL
354791536,38577,2026-03-26 20:35:33.143,0001710003,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710003   ",NULL,NULL,"* ",NULL
354791537,38577,2026-03-26 20:35:33.143,0002011555,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011555   ",NULL,NULL,"* ",NULL
354791538,38577,2026-03-26 20:35:33.143,0002610035,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610035   ",NULL,NULL,"* ",NULL
354791539,38577,2026-03-26 20:35:33.143,0002010323,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010323   ",NULL,NULL,"* ",NULL
354791540,38577,2026-03-26 20:35:33.143,0003400001,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400001   ",NULL,NULL,"* ",NULL
354791541,38577,2026-03-26 20:35:33.143,0002013003,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013003   ",NULL,NULL,"* ",NULL
354791542,38577,2026-03-26 20:35:33.143,0001301615,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301615   ",NULL,NULL,"* ",NULL
354791543,38577,2026-03-26 20:35:33.143,0001710004,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710004   ",NULL,NULL,"* ",NULL
354791544,38577,2026-03-26 20:35:33.143,0002011556,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011556   ",NULL,NULL,"* ",NULL
354791545,38577,2026-03-26 20:35:33.143,0002112211,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112211   ",NULL,NULL,"* ",NULL
354791546,38577,2026-03-26 20:35:33.143,0002610036,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610036   ",NULL,NULL,"* ",NULL
354791547,38577,2026-03-26 20:35:33.143,0003400002,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400002   ",NULL,NULL,"* ",NULL
354791548,38577,2026-03-26 20:35:33.143,0002010324,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010324   ",NULL,NULL,"* ",NULL
354791549,38577,2026-03-26 20:35:33.143,0001710005,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710005   ",NULL,NULL,"* ",NULL
354791550,38577,2026-03-26 20:35:33.143,0002011557,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011557   ",NULL,NULL,"* ",NULL
354791551,38577,2026-03-26 20:35:33.143,0002013004,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013004   ",NULL,NULL,"* ",NULL
354791552,38577,2026-03-26 20:35:33.143,0001301616,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301616   ",NULL,NULL,"* ",NULL
354791553,38577,2026-03-26 20:35:33.143,0002112212,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112212   ",NULL,NULL,"* ",NULL
354791554,38577,2026-03-26 20:35:33.143,0001710006,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710006   ",NULL,NULL,"* ",NULL
354791555,38577,2026-03-26 20:35:33.143,0003400003,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400003   ",NULL,NULL,"* ",NULL
354791556,38577,2026-03-26 20:35:33.143,0002011558,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011558   ",NULL,NULL,"* ",NULL
354791557,38577,2026-03-26 20:35:33.143,0002010325,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010325   ",NULL,NULL,"* ",NULL
354791558,38577,2026-03-26 20:35:33.143,0002610037,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610037   ",NULL,NULL,"* ",NULL
354791559,38577,2026-03-26 20:35:33.143,0002013005,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013005   ",NULL,NULL,"* ",NULL
354791560,38577,2026-03-26 20:35:33.143,0002112213,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112213   ",NULL,NULL,"* ",NULL
354791561,38577,2026-03-26 20:35:33.143,0001301617,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301617   ",NULL,NULL,"* ",NULL
354791562,38577,2026-03-26 20:35:33.143,0001710007,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710007   ",NULL,NULL,"* ",NULL
354791563,38577,2026-03-26 20:35:33.143,0002112214,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112214   ",NULL,NULL,"* ",NULL
354791564,38577,2026-03-26 20:35:33.143,0002011559,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011559   ",NULL,NULL,"* ",NULL
354791565,38577,2026-03-26 20:35:33.143,0003400004,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400004   ",NULL,NULL,"* ",NULL
354791566,38577,2026-03-26 20:35:33.143,0002610038,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610038   ",NULL,NULL,"* ",NULL
354791567,38577,2026-03-26 20:35:33.143,0002010326,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010326   ",NULL,NULL,"* ",NULL
354791568,38577,2026-03-26 20:35:33.143,0001710008,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710008   ",NULL,NULL,"* ",NULL
354791569,38577,2026-03-26 20:35:33.143,0002013006,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013006   ",NULL,NULL,"* ",NULL
354791570,38577,2026-03-26 20:35:33.143,0002112215,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112215   ",NULL,NULL,"* ",NULL
354791571,38577,2026-03-26 20:35:33.143,0001301618,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301618   ",NULL,NULL,"* ",NULL
354791572,38577,2026-03-26 20:35:33.143,0002011560,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011560   ",NULL,NULL,"* ",NULL
354791573,38577,2026-03-26 20:35:33.143,0001710009,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710009   ",NULL,NULL,"* ",NULL
354791574,38577,2026-03-26 20:35:33.143,0002010327,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010327   ",NULL,NULL,"* ",NULL
354791575,38577,2026-03-26 20:35:33.143,0003400005,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400005   ",NULL,NULL,"* ",NULL
354791576,38577,2026-03-26 20:35:33.143,0002112216,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112216   ",NULL,NULL,"* ",NULL
354791577,38577,2026-03-26 20:35:33.143,0002610039,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610039   ",NULL,NULL,"* ",NULL
354791578,38577,2026-03-26 20:35:33.143,0002013007,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013007   ",NULL,NULL,"* ",NULL
354791579,38577,2026-03-26 20:35:33.143,0001301619,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301619   ",NULL,NULL,"* ",NULL
354791580,38577,2026-03-26 20:35:33.143,0002013008,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013008   ",NULL,NULL,"* ",NULL
354791581,38577,2026-03-26 20:35:33.143,0002011561,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011561   ",NULL,NULL,"* ",NULL
354791582,38577,2026-03-26 20:35:33.143,0001710010,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710010   ",NULL,NULL,"* ",NULL
354791583,38577,2026-03-26 20:35:33.143,0003400006,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400006   ",NULL,NULL,"* ",NULL
354791584,38577,2026-03-26 20:35:33.143,0002610040,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610040   ",NULL,NULL,"* ",NULL
354791585,38577,2026-03-26 20:35:33.143,0002112217,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112217   ",NULL,NULL,"* ",NULL
354791586,38577,2026-03-26 20:35:33.143,0002010328,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010328   ",NULL,NULL,"* ",NULL
354791587,38577,2026-03-26 20:35:33.143,0002013009,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013009   ",NULL,NULL,"* ",NULL
354791588,38577,2026-03-26 20:35:33.143,0002011562,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011562   ",NULL,NULL,"* ",NULL
354791589,38577,2026-03-26 20:35:33.143,0001301620,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301620   ",NULL,NULL,"* ",NULL
354791590,38577,2026-03-26 20:35:33.143,0001710011,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710011   ",NULL,NULL,"* ",NULL
354791591,38577,2026-03-26 20:35:33.143,0002112218,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112218   ",NULL,NULL,"* ",NULL
354791592,38577,2026-03-26 20:35:33.143,0002013010,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013010   ",NULL,NULL,"* ",NULL
354791593,38577,2026-03-26 20:35:33.143,0003400007,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400007   ",NULL,NULL,"* ",NULL
354791594,38577,2026-03-26 20:35:33.143,0001710012,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710012   ",NULL,NULL,"* ",NULL
354791595,38577,2026-03-26 20:35:33.143,0002010329,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010329   ",NULL,NULL,"* ",NULL
354791596,38577,2026-03-26 20:35:33.143,0001301621,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301621   ",NULL,NULL,"* ",NULL
354791597,38577,2026-03-26 20:35:33.143,0002011563,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011563   ",NULL,NULL,"* ",NULL
354791598,38577,2026-03-26 20:35:33.143,0002610041,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610041   ",NULL,NULL,"* ",NULL
354791599,38577,2026-03-26 20:35:33.143,0002112219,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112219   ",NULL,NULL,"* ",NULL
354791600,38577,2026-03-26 20:35:33.143,0002013011,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013011   ",NULL,NULL,"* ",NULL
354791601,38577,2026-03-26 20:35:33.143,0001710013,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710013   ",NULL,NULL,"* ",NULL
354791602,38577,2026-03-26 20:35:33.143,0002011564,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011564   ",NULL,NULL,"* ",NULL
354791603,38577,2026-03-26 20:35:33.143,0002010330,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010330   ",NULL,NULL,"* ",NULL
354791604,38577,2026-03-26 20:35:33.143,0003400008,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400008   ",NULL,NULL,"* ",NULL
354791605,38577,2026-03-26 20:35:33.143,0002610042,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610042   ",NULL,NULL,"* ",NULL
354791606,38577,2026-03-26 20:35:33.143,0002112220,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112220   ",NULL,NULL,"* ",NULL
354791607,38577,2026-03-26 20:35:33.143,0001301622,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301622   ",NULL,NULL,"* ",NULL
354791608,38577,2026-03-26 20:35:33.143,0002013012,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013012   ",NULL,NULL,"* ",NULL
354791609,38577,2026-03-26 20:35:33.143,0001710015,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710015   ",NULL,NULL,"* ",NULL
354791610,38577,2026-03-26 20:35:33.143,0002011565,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011565   ",NULL,NULL,"* ",NULL
354791611,38577,2026-03-26 20:35:33.143,0002010331,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010331   ",NULL,NULL,"* ",NULL
354791612,38577,2026-03-26 20:35:33.143,0003400009,CO_1014,CIBO,3000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"3400009   ",NULL,NULL,"* ",NULL
354791613,38577,2026-03-26 20:35:33.143,0002610043,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610043   ",NULL,NULL,"* ",NULL
354791614,38577,2026-03-26 20:35:33.143,0002013013,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013013   ",NULL,NULL,"* ",NULL
354791615,38577,2026-03-26 20:35:33.143,0001301623,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1301623   ",NULL,NULL,"* ",NULL
354791616,38577,2026-03-26 20:35:33.143,0002112221,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112221   ",NULL,NULL,"* ",NULL
354791617,38577,2026-03-26 20:35:33.143,0001710016,CO_1014,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1710016   ",NULL,NULL,"* ",NULL
354791618,38577,2026-03-26 20:35:33.143,0002011566,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011566   ",NULL,NULL,"* ",NULL
354791619,38577,2026-03-26 20:35:33.143,0002013014,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013014   ",NULL,NULL,"* ",NULL
354791620,38577,2026-03-26 20:35:33.143,0002010332,CO_1014,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2010332   ",NULL,NULL,"* ",NULL
